symbol,date,open,high,low,close,volume,factor
000001,2022-11-15,3081.1349,3135.5903,3074.4982,3134.0778,331470577.0,1.0
000001,2022-11-16,3133.6504,3145.7526,3115.3453,3119.9804,303429844.0,1.0
000001,2022-11-17,3110.9649,3115.4351,3087.1737,3115.4347,287028407.0,1.0
000001,2022-11-18,3116.7291,3126.7107,3096.8858,3097.2432,299954276.0,1.0
000001,2022-11-21,3078.0569,3085.2426,3056.1703,3085.0444,256045549.0,1.0
000001,2022-11-22,3084.2328,3118.1197,3076.3214,3088.9426,327565927.0,1.0
000001,2022-11-23,3084.7403,3108.2438,3075.3241,3096.9073,326155449.0,1.0
000001,2022-11-24,3104.0955,3113.2392,3084.8554,3089.3096,267482928.0,1.0
000001,2022-11-25,3085.4611,3111.4214,3077.9671,3101.6932,311431979.0,1.0
000001,2022-11-28,3055.2899,3080.1843,3034.7045,3078.5485,305811284.0,1.0
000001,2022-11-29,3096.1126,3152.0027,3096.1126,3149.7478,391449748.0,1.0
000001,2022-11-30,3141.3992,3158.5732,3137.3687,3151.3353,372718321.0,1.0
000001,2022-12-01,3187.9899,3198.4088,3164.5348,3165.4711,387013056.0,1.0
